temperature,rpm,pressure,vibration,operating_hours,failure,hdf,osf,twf,pwf,rnf,failure_type
76.2,1461,28.3,0.24,1212,0,0,0,0,0,0,Normal
79.4,1522,30.4,0.28,1255,0,0,0,0,0,0,Normal
81.5,1432,28.6,0.2,1308,0,0,0,0,0,0,Normal
76.7,1438,29.5,0.28,1395,0,0,0,0,0,0,Normal
78.7,1678,24.1,0.21,1384,0,0,0,0,0,0,Normal
76.8,1514,26.7,0.29,1444,0,0,0,0,0,0,Normal
79.3,1534,27.0,0.24,1500,0,0,0,0,0,0,Normal
75.9,1486,28.0,0.16,1624,0,0,0,0,0,0,Normal
78.6,1925,24.7,0.27,1579,0,0,0,0,0,0,Normal
76.6,1724,24.9,0.28,1672,0,0,0,0,0,0,Normal
77.6,1549,27.6,0.23,1661,0,0,0,0,0,0,Normal
76.6,1457,30.0,0.23,1773,0,0,0,0,0,0,Normal
79.4,1453,28.6,0.24,1821,0,0,0,0,0,0,Normal
77.1,1578,27.3,0.17,1886,0,0,0,0,0,0,Normal
79.4,1325,30.5,0.16,1850,0,0,0,0,0,0,Normal
78.1,1471,26.0,0.31,1871,0,0,0,0,0,0,Normal
78.6,1472,27.9,0.22,1925,0,0,0,0,0,0,Normal
78.9,1457,25.2,0.33,2070,0,0,0,0,0,0,Normal
77.4,1402,30.6,0.31,2163,0,0,0,0,0,0,Normal
78.7,1477,26.2,0.32,2139,0,0,0,0,0,0,Normal
80.7,1727,25.9,0.23,2072,0,0,0,0,0,0,Normal
77.3,1995,23.2,0.2,2232,0,0,0,0,0,0,Normal
80.2,1370,30.7,0.22,2183,0,0,0,0,0,0,Normal
80.8,1228,33.2,0.25,2251,0,0,0,0,0,0,Normal
77.5,1499,28.0,0.17,2315,0,0,0,0,0,0,Normal
76.6,1508,29.7,0.25,2362,0,0,0,0,0,0,Normal
79.1,1473,27.9,0.26,2404,0,0,0,0,0,0,Normal
78.0,1640,25.3,0.22,2409,0,0,0,0,0,0,Normal
81.9,1429,26.4,0.23,2587,0,0,0,0,0,0,Normal
79.1,1470,25.0,0.27,2545,0,0,0,0,0,0,Normal
77.7,1581,25.3,0.29,2672,0,0,0,0,0,0,Normal
77.1,1740,24.9,0.24,2579,0,0,0,0,0,0,Normal
80.3,1390,26.5,0.29,2696,0,0,0,0,0,0,Normal
77.9,1988,22.9,0.29,2719,0,0,0,0,0,0,Normal
78.7,1452,28.0,0.28,2795,0,0,0,0,0,0,Normal
80.1,1586,25.4,0.26,2868,0,0,0,0,0,0,Normal
77.9,1589,24.7,0.23,3008,0,0,0,0,0,0,Normal
78.8,1486,28.0,0.35,3035,0,0,0,0,0,0,Normal
79.0,1755,23.7,0.31,3052,0,0,0,0,0,0,Normal
80.1,1575,25.7,0.33,3048,0,0,0,0,0,0,Normal
80.4,1615,27.9,0.29,3112,0,0,0,0,0,0,Normal
79.2,1436,27.0,0.29,3223,0,0,0,0,0,0,Normal
79.7,1470,28.8,0.31,3252,0,0,0,0,0,0,Normal
79.0,2089,24.5,0.22,3274,0,0,0,0,0,0,Normal
77.6,1564,25.8,0.25,3405,0,0,0,0,0,0,Normal
80.1,1420,27.3,0.27,3409,0,0,0,0,0,0,Normal
82.6,1711,24.8,0.28,3437,0,0,0,0,0,0,Normal
78.6,1555,27.2,0.27,3440,0,0,0,0,0,0,Normal
78.6,1592,25.6,0.32,3474,0,0,0,0,0,0,Normal
78.5,1236,32.6,0.31,3541,1,0,1,0,0,0,Overstrain Failure
80.6,1765,25.1,0.36,3619,0,0,0,0,0,0,Normal
80.4,1634,24.5,0.41,3695,0,0,0,0,0,0,Normal
79.7,1508,26.6,0.26,3619,0,0,0,0,0,0,Normal
78.7,1774,25.7,0.32,3632,0,0,0,0,0,0,Normal
79.9,1677,25.0,0.32,3719,0,0,0,0,0,0,Normal
77.5,1399,29.7,0.31,3784,1,0,1,0,0,0,Overstrain Failure
79.9,1570,25.5,0.27,3902,0,0,0,0,0,0,Normal
81.0,1479,27.7,0.28,3867,0,0,0,0,0,0,Normal
77.7,1558,24.4,0.33,3931,0,0,0,0,0,0,Normal
77.1,1358,29.3,0.28,3977,0,0,0,0,0,0,Normal
81.8,1656,24.7,0.32,3943,0,0,0,0,0,0,Normal
78.6,1523,23.4,0.31,4162,0,0,0,0,0,0,Normal
81.2,1403,27.1,0.33,4094,0,0,0,0,0,0,Normal
79.4,1362,28.5,0.29,4300,0,0,0,0,0,0,Normal
79.2,1778,26.2,0.33,4273,0,0,0,0,0,0,Normal
80.0,1448,26.0,0.29,4319,0,0,0,0,0,0,Normal
78.1,1559,25.9,0.34,4318,0,0,0,0,0,0,Normal
79.8,1416,27.9,0.39,4479,0,0,0,0,0,0,Normal
79.1,1577,25.9,0.35,4619,1,0,0,1,0,0,Tool Wear Failure
74.7,1633,23.8,0.21,221,0,0,0,0,0,0,Normal
77.2,1573,25.8,0.23,251,0,0,0,0,0,0,Normal
76.5,1517,26.7,0.15,243,0,0,0,0,0,0,Normal
76.8,1515,25.0,0.27,343,0,0,0,0,0,0,Normal
75.1,1527,29.7,0.16,360,0,0,0,0,0,0,Normal
79.5,1282,32.9,0.24,387,1,0,0,0,1,0,Power Failure
78.5,1396,27.7,0.24,452,0,0,0,0,0,0,Normal
78.6,1492,27.8,0.17,394,0,0,0,0,0,0,Normal
76.6,1975,23.6,0.25,518,0,0,0,0,0,0,Normal
74.5,1475,27.0,0.23,501,0,0,0,0,0,0,Normal
80.2,1495,25.7,0.29,600,0,0,0,0,0,0,Normal
77.4,1553,26.5,0.22,657,0,0,0,0,0,0,Normal
76.4,1918,22.9,0.21,698,0,0,0,0,0,0,Normal
78.2,1413,28.0,0.2,702,0,0,0,0,0,0,Normal
79.4,1437,30.2,0.15,882,0,0,0,0,0,0,Normal
77.4,1450,28.1,0.21,830,0,0,0,0,0,0,Normal
79.4,1910,24.2,0.21,871,0,0,0,0,0,0,Normal
79.2,1749,24.8,0.23,1035,0,0,0,0,0,0,Normal
76.0,1916,22.0,0.17,1025,0,0,0,0,0,0,Normal
76.6,1428,26.6,0.22,990,0,0,0,0,0,0,Normal
79.1,1578,26.3,0.25,1199,0,0,0,0,0,0,Normal
73.5,1571,28.8,0.26,1250,0,0,0,0,0,0,Normal
77.3,1729,24.2,0.16,1283,0,0,0,0,0,0,Normal
75.4,1701,24.9,0.26,1277,0,0,0,0,0,0,Normal
76.9,1493,27.5,0.22,1226,0,0,0,0,0,0,Normal
77.4,1554,25.0,0.23,1317,0,0,0,0,0,0,Normal
77.3,1497,27.8,0.14,1304,0,0,0,0,0,0,Normal
77.1,1679,26.4,0.3,1371,0,0,0,0,0,0,Normal
76.3,1510,28.3,0.25,1397,0,0,0,0,0,0,Normal
81.4,1296,29.0,0.18,1478,0,0,0,0,0,0,Normal
80.8,1404,30.1,0.26,1555,0,0,0,0,0,0,Normal
76.1,1519,26.1,0.26,1563,0,0,0,0,0,0,Normal
80.1,1696,23.9,0.29,1618,0,0,0,0,0,0,Normal
77.0,1669,26.1,0.23,1684,0,0,0,0,0,0,Normal
77.8,1447,26.6,0.25,1831,0,0,0,0,0,0,Normal
77.6,1418,29.8,0.22,1902,0,0,0,0,0,0,Normal
76.7,1407,26.2,0.28,1828,0,0,0,0,0,0,Normal
79.0,1434,29.3,0.22,1905,0,0,0,0,0,0,Normal
77.9,1360,28.9,0.22,1884,0,0,0,0,0,0,Normal
77.1,1402,30.9,0.25,2003,0,0,0,0,0,0,Normal
75.8,1552,27.9,0.21,1979,0,0,0,0,0,0,Normal
76.7,1392,26.6,0.32,2005,0,0,0,0,0,0,Normal
75.7,1521,28.4,0.34,2178,0,0,0,0,0,0,Normal
78.2,1724,23.1,0.24,2048,0,0,0,0,0,0,Normal
76.3,1455,27.1,0.21,2032,0,0,0,0,0,0,Normal
77.6,1366,28.2,0.28,2248,0,0,0,0,0,0,Normal
80.1,1407,28.2,0.25,2288,0,0,0,0,0,0,Normal
80.2,1470,28.8,0.32,2368,0,0,0,0,0,0,Normal
78.6,1359,28.9,0.24,2575,0,0,0,0,0,0,Normal
78.4,1792,24.4,0.29,2532,0,0,0,0,0,0,Normal
81.6,1552,27.1,0.28,2588,0,0,0,0,0,0,Normal
79.7,1612,26.3,0.25,2612,0,0,0,0,0,0,Normal
78.5,1424,28.3,0.29,2708,0,0,0,0,0,0,Normal
76.9,1341,32.5,0.31,2656,0,0,0,0,0,0,Normal
79.4,1479,26.6,0.29,2811,0,0,0,0,0,0,Normal
80.2,1413,28.4,0.29,2873,0,0,0,0,0,0,Normal
78.0,2165,23.2,0.25,2924,0,0,0,0,0,0,Normal
79.6,1641,24.5,0.33,2944,0,0,0,0,0,0,Normal
78.7,1495,26.4,0.33,2973,0,0,0,0,0,0,Normal
79.0,1576,26.1,0.27,3111,0,0,0,0,0,0,Normal
75.4,1467,26.3,0.29,3020,0,0,0,0,0,0,Normal
78.7,1479,26.0,0.35,3127,0,0,0,0,0,0,Normal
80.6,1596,24.3,0.25,3153,0,0,0,0,0,0,Normal
78.3,1512,26.4,0.32,3267,0,0,0,0,0,0,Normal
79.3,1414,27.9,0.27,3251,0,0,0,0,0,0,Normal
78.0,1390,31.4,0.37,3333,0,0,0,0,0,0,Normal
79.5,1644,25.5,0.3,3366,0,0,0,0,0,0,Normal
78.7,1394,29.5,0.35,3296,0,0,0,0,0,0,Normal
77.3,1324,29.2,0.27,3441,0,0,0,0,0,0,Normal
80.5,1476,27.5,0.25,3395,0,0,0,0,0,0,Normal
80.0,2204,19.9,0.29,3538,0,0,0,0,0,0,Normal
77.7,1665,24.8,0.32,3522,0,0,0,0,0,0,Normal
79.4,1445,28.1,0.29,3674,0,0,0,0,0,0,Normal
79.3,1457,29.8,0.34,3644,0,0,0,0,0,0,Normal
79.4,1492,27.3,0.3,3709,0,0,0,0,0,0,Normal
75.7,1405,31.5,0.23,3846,1,0,1,0,1,0,Overstrain Failure
79.8,1542,27.1,0.34,3780,0,0,0,0,0,0,Normal
77.6,1520,26.5,0.28,3906,0,0,0,0,0,0,Normal
78.0,1598,24.0,0.3,3923,0,0,0,0,0,0,Normal
82.7,1538,26.5,0.38,3938,0,0,0,0,0,0,Normal
79.4,1615,26.0,0.39,3928,0,0,0,0,0,0,Normal
78.5,1408,27.4,0.3,4094,0,0,0,0,0,0,Normal
75.8,1379,30.0,0.34,4095,1,0,1,0,0,0,Overstrain Failure
81.4,1493,25.4,0.3,4070,1,0,0,1,0,0,Tool Wear Failure
74.6,1376,26.1,0.19,212,0,0,0,0,0,0,Normal
75.2,1583,28.1,0.18,288,0,0,0,0,0,0,Normal
76.4,1396,28.4,0.13,300,0,0,0,0,0,0,Normal
78.9,1436,29.6,0.21,364,0,0,0,0,0,0,Normal
77.8,1417,29.3,0.22,441,0,0,0,0,0,0,Normal
76.4,1641,25.3,0.18,505,0,0,0,0,0,0,Normal
77.1,1698,24.4,0.25,460,0,0,0,0,0,0,Normal
75.5,1541,27.4,0.19,456,0,0,0,0,0,0,Normal
76.4,1383,29.2,0.19,495,0,0,0,0,0,0,Normal
76.5,1368,28.6,0.23,564,0,0,0,0,0,0,Normal
77.9,1570,27.1,0.15,590,0,0,0,0,0,0,Normal
78.1,1616,25.4,0.25,590,0,0,0,0,0,0,Normal
77.4,1444,26.6,0.2,805,0,0,0,0,0,0,Normal
76.0,2021,22.8,0.26,796,0,0,0,0,0,0,Normal
77.9,1702,25.1,0.27,781,0,0,0,0,0,0,Normal
76.8,1429,28.2,0.25,862,0,0,0,0,0,0,Normal
75.7,1711,23.5,0.19,832,0,0,0,0,0,0,Normal
76.6,1543,26.0,0.17,1017,0,0,0,0,0,0,Normal
77.5,1628,25.1,0.17,918,0,0,0,0,0,0,Normal
78.8,1233,31.5,0.27,1079,0,0,0,0,0,0,Normal
77.2,1461,26.7,0.22,1000,0,0,0,0,0,0,Normal
75.5,1568,28.2,0.21,1109,0,0,0,0,0,0,Normal
77.6,1432,31.0,0.22,1230,0,0,0,0,0,0,Normal
77.6,1527,25.9,0.27,1124,0,0,0,0,0,0,Normal
77.9,1455,26.7,0.26,1255,0,0,0,0,0,0,Normal
79.0,1418,28.9,0.25,1351,0,0,0,0,0,0,Normal
79.2,1719,25.5,0.26,1399,0,0,0,0,0,0,Normal
76.8,1734,25.2,0.25,1418,0,0,0,0,0,0,Normal
76.7,1426,27.0,0.25,1496,0,0,0,0,0,0,Normal
75.9,1611,25.4,0.25,1498,0,0,0,0,0,0,Normal
78.5,1479,26.7,0.24,1663,0,0,0,0,0,0,Normal
79.5,1317,29.3,0.27,1542,0,0,0,0,0,0,Normal
76.9,1248,32.8,0.26,1719,0,0,0,0,0,0,Normal
77.0,1932,22.8,0.21,1708,0,0,0,0,0,0,Normal
79.6,1547,25.1,0.27,1768,0,0,0,0,0,0,Normal
78.1,1614,25.2,0.26,1833,0,0,0,0,0,0,Normal
78.0,1512,28.9,0.28,1859,0,0,0,0,0,0,Normal
75.8,1529,25.3,0.25,1886,0,0,0,0,0,0,Normal
78.8,1782,25.5,0.29,1950,0,0,0,0,0,0,Normal
76.3,1429,26.7,0.26,1987,0,0,0,0,0,0,Normal
76.0,1309,30.2,0.29,2082,0,0,0,0,0,0,Normal
77.2,1428,26.1,0.24,2170,0,0,0,0,0,0,Normal
77.1,1385,29.4,0.25,2222,0,0,0,0,0,0,Normal
77.8,1517,26.7,0.29,2250,0,0,0,0,0,0,Normal
75.8,1576,27.1,0.25,2180,0,0,0,0,0,0,Normal
79.5,1437,28.2,0.35,2297,0,0,0,0,0,0,Normal
79.8,1457,28.7,0.29,2330,0,0,0,0,0,0,Normal
75.0,1532,26.0,0.27,2392,0,0,0,0,0,0,Normal
79.5,1603,25.4,0.3,2454,0,0,0,0,0,0,Normal
76.6,1563,25.2,0.25,2553,0,0,0,0,0,0,Normal
79.0,1617,24.4,0.31,2661,0,0,0,0,0,0,Normal
77.3,1686,27.2,0.31,2581,0,0,0,0,0,0,Normal
77.7,1382,27.6,0.33,2629,0,0,0,0,0,0,Normal
77.2,2090,22.9,0.26,2693,0,0,0,0,0,0,Normal
79.7,1446,26.1,0.23,2778,0,0,0,0,0,0,Normal
75.8,1533,24.6,0.26,2860,0,0,0,0,0,0,Normal
78.8,1440,28.5,0.27,2852,0,0,0,0,0,0,Normal
79.8,1793,24.3,0.35,2822,0,0,0,0,0,0,Normal
79.2,1517,29.4,0.37,2889,0,0,0,0,0,0,Normal
81.7,1544,26.6,0.3,3017,0,0,0,0,0,0,Normal
77.3,1321,28.5,0.29,3096,0,0,0,0,0,0,Normal
79.5,1416,28.1,0.28,3175,0,0,0,0,0,0,Normal
77.8,1514,28.5,0.32,3082,0,0,0,0,0,0,Normal
79.8,1304,30.3,0.38,3186,0,0,0,0,0,0,Normal
78.0,1286,30.5,0.37,3184,0,0,0,0,0,0,Normal
77.3,1483,27.0,0.34,3229,0,0,0,0,0,0,Normal
79.9,1351,28.4,0.34,3281,0,0,0,0,0,0,Normal
77.2,1367,29.0,0.33,3352,0,0,0,0,0,0,Normal
75.9,1721,26.3,0.3,3381,0,0,0,0,0,0,Normal
77.1,1455,27.9,0.27,3587,0,0,0,0,0,0,Normal
78.8,1425,28.6,0.3,3478,0,0,0,0,0,0,Normal
80.0,1672,24.7,0.32,3589,0,0,0,0,0,0,Normal
78.1,1641,27.4,0.25,3544,0,0,0,0,0,0,Normal
79.9,1580,27.3,0.3,3746,0,0,0,0,0,0,Normal
76.0,1495,28.5,0.28,3708,0,0,0,0,0,0,Normal
77.2,1994,21.4,0.35,3828,0,0,0,0,0,0,Normal
77.5,1415,25.7,0.29,3813,0,0,0,0,0,0,Normal
77.6,1725,25.8,0.33,3948,0,0,0,0,0,0,Normal
78.0,1430,24.9,0.29,3973,0,0,0,0,0,0,Normal
78.9,1395,28.8,0.38,3994,0,0,0,0,0,0,Normal
77.3,1435,27.2,0.25,3997,0,0,0,0,0,0,Normal
78.4,1681,24.5,0.34,4096,0,0,0,0,0,0,Normal
78.3,1451,27.7,0.27,4130,0,0,0,0,0,0,Normal
76.8,1397,27.9,0.3,4228,1,0,0,1,0,0,Tool Wear Failure
74.9,1421,29.7,0.21,188,0,0,0,0,0,0,Normal
74.9,1444,26.9,0.21,161,0,0,0,0,0,0,Normal
74.9,1827,24.7,0.21,346,0,0,0,0,0,0,Normal
75.2,1374,27.6,0.21,416,0,0,0,0,0,0,Normal
75.4,1650,25.7,0.18,363,0,0,0,0,0,0,Normal
74.5,1275,30.9,0.2,575,0,0,0,0,0,0,Normal
77.1,1421,28.2,0.21,592,0,0,0,0,0,0,Normal
73.6,1557,25.8,0.22,529,0,0,0,0,0,0,Normal
74.3,1506,26.7,0.21,543,0,0,0,0,0,0,Normal
79.4,1362,26.1,0.24,689,0,0,0,0,0,0,Normal
73.7,1542,26.9,0.22,606,0,0,0,0,0,0,Normal
73.1,1496,27.1,0.22,679,0,0,0,0,0,0,Normal
76.2,1491,25.3,0.2,684,0,0,0,0,0,0,Normal
72.1,1565,25.4,0.18,807,0,0,0,0,0,0,Normal
75.0,1481,26.5,0.23,918,0,0,0,0,0,0,Normal
78.6,1420,27.7,0.27,902,0,0,0,0,0,0,Normal
73.3,1398,29.1,0.24,991,0,0,0,0,0,0,Normal
72.7,1466,28.3,0.19,960,0,0,0,0,0,0,Normal
73.5,1430,31.2,0.26,1040,0,0,0,0,0,0,Normal
76.9,1441,26.0,0.21,1011,0,0,0,0,0,0,Normal
77.3,1348,29.7,0.26,1106,0,0,0,0,0,0,Normal
74.7,1738,24.1,0.22,1130,0,0,0,0,0,0,Normal
76.5,1618,23.8,0.25,1198,0,0,0,0,0,0,Normal
77.6,1489,27.4,0.21,1251,0,0,0,0,0,0,Normal
78.1,1412,31.3,0.22,1304,0,0,0,0,0,0,Normal
75.1,2065,23.8,0.17,1482,0,0,0,0,0,0,Normal
72.2,1571,24.8,0.26,1522,0,0,0,0,0,0,Normal
74.4,1423,27.4,0.25,1542,0,0,0,0,0,0,Normal
74.9,1781,24.1,0.26,1618,0,0,0,0,0,0,Normal
75.4,1321,29.1,0.26,1694,0,0,0,0,0,0,Normal
75.5,1546,26.5,0.22,1660,0,0,0,0,0,0,Normal
77.4,1879,23.9,0.29,1693,0,0,0,0,0,0,Normal
77.6,1735,26.0,0.29,1768,0,0,0,0,0,0,Normal
75.5,1506,26.0,0.22,1840,0,0,0,0,0,0,Normal
77.6,1629,25.3,0.27,1837,0,0,0,0,0,0,Normal
76.6,1694,26.4,0.29,1998,0,0,0,0,0,0,Normal
76.2,1541,26.2,0.24,1943,0,0,0,0,0,0,Normal
77.5,1514,26.6,0.25,2066,0,0,0,0,0,0,Normal
76.4,1485,27.4,0.28,2047,0,0,0,0,0,0,Normal
79.6,1430,28.9,0.2,2131,0,0,0,0,0,0,Normal
74.2,1771,24.8,0.22,2183,0,0,0,0,0,0,Normal
75.8,1481,26.4,0.22,2193,0,0,0,0,0,0,Normal
76.2,1483,28.0,0.19,2167,0,0,0,0,0,0,Normal
77.0,1463,27.2,0.31,2284,0,0,0,0,0,0,Normal
78.5,1410,26.4,0.19,2462,0,0,0,0,0,0,Normal
76.6,1656,26.2,0.28,2449,0,0,0,0,0,0,Normal
74.7,1487,27.0,0.3,2543,0,0,0,0,0,0,Normal
78.3,1509,28.7,0.26,2572,0,0,0,0,0,0,Normal
78.2,1677,24.4,0.25,2657,0,0,0,0,0,0,Normal
74.1,1450,29.1,0.29,2779,0,0,0,0,0,0,Normal
76.8,1413,27.9,0.28,2765,0,0,0,0,0,0,Normal
74.5,1680,27.3,0.32,2876,0,0,0,0,0,0,Normal
75.9,1678,25.1,0.18,2873,0,0,0,0,0,0,Normal
75.6,1408,28.2,0.25,3059,0,0,0,0,0,0,Normal
78.0,1376,29.0,0.31,2932,0,0,0,0,0,0,Normal
77.0,1526,26.6,0.29,3028,0,0,0,0,0,0,Normal
74.9,1587,26.5,0.32,3068,0,0,0,0,0,0,Normal
78.4,1351,31.4,0.3,3073,0,0,0,0,0,0,Normal
74.8,1501,27.3,0.29,3215,0,0,0,0,0,0,Normal
77.6,1601,26.0,0.28,3214,0,0,0,0,0,0,Normal
75.8,1573,27.5,0.39,3155,0,0,0,0,0,0,Normal
76.5,1584,27.2,0.36,3365,0,0,0,0,0,0,Normal
77.8,1649,27.4,0.32,3356,0,0,0,0,0,0,Normal
78.1,1183,32.1,0.3,3420,0,0,0,0,0,0,Normal
79.3,2151,22.7,0.32,3516,0,0,0,0,0,0,Normal
77.4,1526,26.7,0.34,3502,0,0,0,0,0,0,Normal
78.2,1611,25.0,0.32,3539,0,0,0,0,0,0,Normal
77.1,1601,25.6,0.28,3738,0,0,0,0,0,0,Normal
78.3,1560,27.8,0.38,3545,0,0,0,0,0,0,Normal
78.8,1544,28.7,0.32,3627,0,0,0,0,0,0,Normal
77.9,1560,27.3,0.39,3674,0,0,0,0,0,0,Normal
75.4,1423,29.9,0.32,3875,0,0,0,0,0,0,Normal
78.8,1614,24.0,0.3,3791,0,0,0,0,0,0,Normal
78.9,1457,26.4,0.37,3874,0,0,0,0,0,0,Normal
77.3,1503,26.6,0.33,3895,0,0,0,0,0,0,Normal
76.5,1484,24.7,0.32,3987,0,0,0,0,0,0,Normal
80.3,1540,26.7,0.27,4051,0,0,0,0,0,0,Normal
78.9,1405,27.8,0.35,4102,0,0,0,0,0,0,Normal
77.9,1394,28.1,0.3,4249,1,0,0,1,0,0,Tool Wear Failure
73.6,1518,26.3,0.18,222,0,0,0,0,0,0,Normal
74.1,1527,28.3,0.18,201,0,0,0,0,0,0,Normal
77.3,1377,28.4,0.22,291,0,0,0,0,0,0,Normal
75.7,1537,27.4,0.14,435,0,0,0,0,0,0,Normal
74.7,1409,27.7,0.2,399,0,0,0,0,0,0,Normal
76.2,1393,31.1,0.25,435,0,0,0,0,0,0,Normal
73.9,1448,25.9,0.16,397,0,0,0,0,0,0,Normal
77.6,1418,27.4,0.22,540,0,0,0,0,0,0,Normal
77.4,1743,22.7,0.19,585,0,0,0,0,0,0,Normal
74.7,1394,27.1,0.2,614,0,0,0,0,0,0,Normal
74.5,1523,27.3,0.28,661,0,0,0,0,0,0,Normal
71.5,1353,32.2,0.15,835,0,0,0,0,0,0,Normal
73.4,1447,27.6,0.25,774,0,0,0,0,0,0,Normal
73.7,1570,26.4,0.2,850,0,0,0,0,0,0,Normal
75.9,1494,25.1,0.2,829,0,0,0,0,0,0,Normal
75.3,1621,26.0,0.18,876,0,0,0,0,0,0,Normal
73.9,1769,25.0,0.25,953,0,0,0,0,0,0,Normal
75.6,1282,30.5,0.22,952,0,0,0,0,0,0,Normal
76.8,1581,24.9,0.21,994,0,0,0,0,0,0,Normal
77.0,1656,26.3,0.23,1058,0,0,0,0,0,0,Normal
73.6,1648,22.4,0.22,1047,0,0,0,0,0,0,Normal
76.3,1639,26.6,0.15,1122,0,0,0,0,0,0,Normal
74.4,1348,30.2,0.21,1153,0,0,0,0,0,0,Normal
78.0,1537,26.4,0.27,1235,0,0,0,0,0,0,Normal
77.9,1270,30.6,0.17,1194,0,0,0,0,0,0,Normal
75.4,1662,24.2,0.19,1181,0,0,0,0,0,0,Normal
75.6,1471,27.5,0.22,1304,0,0,0,0,0,0,Normal
75.8,1337,28.0,0.21,1396,0,0,0,0,0,0,Normal
73.3,1877,24.1,0.24,1462,0,0,0,0,0,0,Normal
77.2,1519,28.9,0.2,1474,0,0,0,0,0,0,Normal
76.4,1378,29.1,0.23,1574,0,0,0,0,0,0,Normal
78.3,1696,26.5,0.24,1642,0,0,0,0,0,0,Normal
75.0,1376,29.2,0.27,1660,0,0,0,0,0,0,Normal
75.9,1807,23.2,0.3,1621,0,0,0,0,0,0,Normal
74.5,1598,25.4,0.24,1665,0,0,0,0,0,0,Normal
75.2,1565,27.4,0.32,1759,0,0,0,0,0,0,Normal
75.2,1387,30.0,0.24,1856,0,0,0,0,0,0,Normal
78.1,1395,27.0,0.28,1813,0,0,0,0,0,0,Normal
75.6,1302,31.4,0.33,1842,0,0,0,0,0,0,Normal
76.9,1397,31.5,0.26,1839,0,0,0,0,0,0,Normal
76.2,1313,29.2,0.2,1946,0,0,0,0,0,0,Normal
74.9,1505,27.1,0.26,1967,0,0,0,0,0,0,Normal
76.5,1483,28.2,0.23,2042,0,0,0,0,0,0,Normal
77.8,1358,31.8,0.25,2060,0,0,0,0,0,0,Normal
74.9,1735,23.7,0.34,2214,0,0,0,0,0,0,Normal
77.8,1416,27.8,0.22,2237,0,0,0,0,0,0,Normal
75.2,1740,25.3,0.28,2391,0,0,0,0,0,0,Normal
75.8,1692,23.0,0.23,2339,0,0,0,0,0,0,Normal
77.5,1507,27.2,0.26,2391,0,0,0,0,0,0,Normal
75.4,1521,26.3,0.3,2472,0,0,0,0,0,0,Normal
76.5,1379,31.5,0.29,2492,0,0,0,0,0,0,Normal
76.0,1523,27.1,0.26,2671,0,0,0,0,0,0,Normal
76.7,1571,26.4,0.25,2637,0,0,0,0,0,0,Normal
72.8,1547,30.2,0.29,2686,0,0,0,0,0,0,Normal
74.1,1347,28.7,0.35,2799,0,0,0,0,0,0,Normal
77.8,1560,24.9,0.25,2719,0,0,0,0,0,0,Normal
78.4,1384,31.0,0.36,2937,0,0,0,0,0,0,Normal
75.5,1841,23.9,0.33,2939,0,0,0,0,0,0,Normal
76.8,1663,26.0,0.34,2947,1,0,0,0,0,0,Other Failure
77.6,1418,28.4,0.3,3017,0,0,0,0,0,0,Normal
78.4,1775,22.9,0.34,3061,0,0,0,0,0,0,Normal
74.2,1406,28.9,0.25,3044,0,0,0,0,0,0,Normal
76.1,1480,27.8,0.26,3122,0,0,0,0,0,0,Normal
76.9,1412,28.3,0.32,3193,0,0,0,0,0,0,Normal
78.3,1913,22.8,0.3,3201,0,0,0,0,0,0,Normal
81.1,1629,25.4,0.29,3261,0,0,0,0,0,0,Normal
77.0,1939,22.9,0.2,3326,0,0,0,0,0,0,Normal
75.3,1541,26.1,0.28,3419,0,0,0,0,0,0,Normal
78.1,1330,30.9,0.25,3483,0,0,0,0,0,0,Normal
79.5,1490,28.5,0.32,3424,0,0,0,0,0,0,Normal
77.9,1383,29.2,0.3,3568,0,0,0,0,0,0,Normal
76.6,1468,30.3,0.28,3600,0,0,0,0,0,0,Normal
79.2,1444,27.1,0.41,3673,0,0,0,0,0,0,Normal
78.6,1363,29.1,0.35,3674,0,0,0,0,0,0,Normal
76.0,1617,25.9,0.35,3691,0,0,0,0,0,0,Normal
78.3,1694,24.6,0.4,3679,0,0,0,0,0,0,Normal
79.4,1815,25.0,0.34,3770,0,0,0,0,0,0,Normal
79.7,1312,32.5,0.28,3903,1,0,1,0,0,0,Overstrain Failure
77.9,2041,23.5,0.28,3891,0,0,0,0,0,0,Normal
77.7,1671,25.4,0.36,3971,0,0,0,0,0,0,Normal
80.1,1416,27.3,0.24,4078,0,0,0,0,0,0,Normal
76.5,1600,27.1,0.32,4125,0,0,0,0,0,0,Normal
79.0,2595,21.2,0.24,4090,0,0,0,0,0,0,Normal
76.1,1465,26.6,0.33,4225,0,0,0,0,0,0,Normal
80.2,1681,25.1,0.36,4139,0,0,0,0,0,0,Normal
78.2,1457,28.1,0.34,4302,0,0,0,0,0,0,Normal
80.5,1454,28.2,0.37,4334,0,0,0,0,0,0,Normal
76.3,1558,25.6,0.28,257,0,0,0,0,0,0,Normal
73.8,1756,25.5,0.2,257,0,0,0,0,0,0,Normal
77.8,1564,26.5,0.32,321,0,0,0,0,0,0,Normal
78.2,1455,28.8,0.21,362,0,0,0,0,0,0,Normal
77.1,2280,21.0,0.24,543,0,0,0,0,0,0,Normal
74.5,1433,28.4,0.18,470,0,0,0,0,0,0,Normal
75.2,1513,26.7,0.27,552,0,0,0,0,0,0,Normal
75.7,1507,27.3,0.25,459,0,0,0,0,0,0,Normal
